,Company,Review,Date,Rate
181,paddypower,"Does what it says on the tin! Would prefer if it had visual indicator of which horse you've already placed a bet, so you don't repeat it if you're using the scatter gun approach, like me sometimes on the big races. But good fun & they often pay out on 4,5, 6 places.",2020-06-20 07:41:51,5
182,paddypower,Latest error in the application which has now happened at least 3 times in the last month is that you don't get a betting slip after selecting a horse. The only way I have found to fix this is delete and reinstall the application.....not good at all. Update 27/6 happened twice again yesterday.....poor,2022-06-27 08:41:13,1
183,paddypower,Everytime I went to log on with my finger print the app switched my phone off. I cleared cache .. it didn't help I the uninstalled the app and reinstalled it.. that has worked as it wdked me to activate my finger print again after logging on with password and username etc.. The app still doesn't like me using a finger print.. I can only access with username and password.,2022-07-16 07:14:34,2
184,paddypower,The app is so slow it takes an age to go to next page. Tried uninstall and reinstall but still the same. It's also super slow on my tab. It would be impossible cash out as a click takes about 30 seconds to do anything.,2020-10-17 12:07:07,1
185,paddypower,"Cash out bug all the time..... Happened three times now over past month. It happens on app and online..so there's something going on. An acca is placed and when it's seemingly going in my favour one of the games suddenly says ""starting soon"". Even though in the latest example it's 4-1 (in my favour). This then stops cash out being offered. Even if the game was still to start soon cash out still works. Like if you have a late kick off in your Acca. Something fishy and not right.",2021-02-09 14:16:53,1
186,paddypower,"Very disappointed!!! I opened the account more then 1 week ago. They checked to be able to use the account. Everything was fine, but today during the game, when I was winning, they blocked the account for verification. A check that will take 48-72 hours. It's something I've never encountered before and very irritating. A check is made at the beginning. You cannot deposit money in the account, as long as you are not fully checked. But not during a game.",2020-06-30 11:57:57,1
187,paddypower,"Must be the least functionall app on the app store, regardless of phone or device used you might aswell put on a blindfold because it won't pick the selections you have clicked. Takes about 15 minutes to place a simple, maybe spend a bit less marketing and more on decent developers. Infuriating to the extent I'll have to use a bookmaker with a functional app.",2022-04-17 11:03:35,1
188,paddypower,"Really impressed with the speed of the app, and the free offers for gaming and football. I would prefer if 1st half over/under goals would be easier to find instead of having it in ""all markets"" why not put it in with the total over/under goals section as that's always near the top of the selections so having it in there would make me happy",2021-02-21 09:28:50,5
189,paddypower,"Says I need to update the app but there is none available. The live streaming for the horse racing works only once in a while now and is unavailable for most races. They told me to uninstall and reinstall the app and when that didn't work, told me they have no control over it and no way to fix it.",2022-03-02 13:09:51,1
190,paddypower,"This app has Great betting options on football matches, so I usually have a couple of quid on a 20/1 fun bet. Good selection of extra places on the horse racing. The only negative I have is the speed of the app. It can be quite slow and take a while to update, other than that PP site has some of the best offers on football and Racing, which is what I myself bet on.",2020-09-20 12:03:36,4
191,paddypower,"The cashout function is rarely available despite good internet connection. One game I had the message that something was happening in the game affecting the cashout value. This lasted the entire game. Almost impossible to get any customer service from Paddy. Bet builder would be a great feature if the app worked properly, continually tags the wrong element of a bet then corrects itself after a significant time lag. The cynic in me thinks it's by design to reduce cashout opportunity.",2021-06-12 08:47:01,1
192,paddypower,"Love how the website looks and the colours,the offers are great,but guys the actual movement around the site is so glitchy, and doesn't make any sense. No way of filtering what is coming up in next few hours,no alphabetical system for the countries...needs a LOT of work doing to make it better. I need 30 mins to not get stressed puttting a conventional acca of 6/ 7 results and goals etc. I like the look but the feel can improve.",2020-06-28 05:56:15,3
193,paddypower,I find your app fricken annoying to operate when betting on football and slow when you need to place a quick bet on horse racing... your despositing on slots never works and jumps around on mobile and when you go to type in figures you wish to deposit it closes... leading you to close the game you are in the middle of playing where you can loose bonus positions on certain games! The app is two bob i dunno why i spend so much money on it!,2020-02-08 10:51:43,1
194,paddypower,"The one thing this app had going for it was that it was better than the terribly slow and glitchy boyles app, with this update you don't even have that anymore. If you want to bet wit powers, use a bookmark from your browser. It'll still be slow, but at least you won't have a defunct app on your phone. Awful.",2020-07-03 14:07:11,1
195,paddypower,Tried to sign up then it started with the password not allowed silly game was is it with company's they want you to use there services but won't allow you create your own password in. I tried 6 times to create a password I then gave up and deleted the app and went with sky. I was able to create a password in 0.5 seconds amazing,2022-07-12 04:23:26,1
196,paddypower,"There should be a stripped down version, without all the video games. Or a setting to choose what you want to appear, ie Just the sports betting. Too easy to lose money. Yes I know there are safeguards.",2022-03-02 11:09:34,3
197,paddypower,"App crashes a lot. The error message ""Connection Lost"" comes up a lot despite being connected to WiFi. Would be nice to see the breakdown of your winnings on an accumulator/Lucky 15/Lucky 31/Lucky 63 so you could see the individual returns from each leg.",2020-07-12 06:28:27,2
198,paddypower,New release is way back from their normal standard. Bet pops up as soon as touched which is annoying but ok. Loads of times when you add other bets does not offer accumulator/patent etc. Some other bugs as well. When its not broken don't fix it,2021-02-19 17:07:20,3
199,paddypower,Good interface and I enjoy using the betting app. I'm making money. So I'm happy. Slightly odd how the categories are placed under the coupon tab. Have to play around to find all the required selection options.,2018-10-13 08:07:01,5
200,paddypower,Just dropped my rating from 5 down to 4. Never ever had a problem with the app before but like many others who have had problems with the app since the last update I too cannot log in or access anything since yesterday. It's a brilliant app when it works so I'm hoping PP resolve it quickly.,2018-12-16 12:58:41,5
