,Company,Review,Date,Rate
97,r888,"Would have given it no stars if I could the £88 pound free play is complete BS once you win £10 bonus the remaining of the £88 you loose i played less that 3 quid before I won the ""£10"" and lost the remaining of my 88 complete and utterly scam plus I played 25p slot games with my 10 pound bonus again only payed about 2 pounds and then it said I had no more funds! Weres my remaining 88 quid plus the remaining 10 pound bonus!!! DO NOT DOWNLOAD!!!!",2020-09-30 14:14:32,1
98,r888,"Downloaded because of the free £88 with no deposit add that came up, but that's not the case, you have to deposit money first, I would of been happy to put money into game, then thought if they are willing to lie to get you into game, then being a computer app/game, would they lie about payout percentages, not willing to find out, sorry",2020-04-09 08:01:28,1
99,r888,AVOID!!! they have suspended my account after trying to withdraw money i won of £240 and constantly replying with the same email and keep asking me to verify my account now they want my passport or driving license STAY CLEAR FROM THIS APP it's nothing but a scam!!!!!! UPDATE! after sending a pic of my driving license they have still not released my money and completely shut me out of my account!!,2019-02-02 06:13:47,1
100,r888,very disappointed with experience overall The app is Quite slow and lags when placing bets the number appears before the ball has even stopped spinning and the bonus system is dreadful in comparison to virgin games Also you click on a £5 pound bet and £10 will show up or you click on £10 and £25 will show will not be using this company any further as i feel the app is so unreliable.,2019-10-31 07:44:12,2
101,r888,"absolute joke of a site! been playing about 5 months, put some money on about 4 weeks ago and played and won, when I went to cash out they suspended my account and asked for ID verification, sent it 6 times now over the last 4 weeks and continuously get emails asking for my ID even though I've sent it! BUT... even though my account is 'SUSPENDED' I can still put as much money on it as I want, but can't withdraw it! ABSOLUTE JOKE OF A SITE!!!",2021-07-26 13:21:00,1
102,r888,"The games are all well and good, but the app is unstable beyond belive. I constantly have trouble loggin in. Sometimes being unable to log in for hours on end, and then when able to log in, I get logged out mid game...",2022-01-24 15:56:38,2
103,r888,This game is totally a joke .. they let you deposit money in and after doesn't allowing you to play without a prove address.. which I done it but they keep it on pending for couple of days ! Scammer .. I lost the bonus and customers service it's just an auto reply email . Don't play or download this game !,2020-02-24 06:02:09,1
104,r888,"Scam , registered send the required papers, when to recieve the bonus they send me a text on my phone number in which was saying click on this link to claim your bonus, I clicked on the link and the link was taking me to an unsubscribe link that wasn't even from my phone number wrote them email no answer, no reply to this day, it's been months ..scamming people for info it's not nice at all !",2021-11-12 10:46:54,1
105,r888,"I've requested that the Gambling Commission investigate 888 Casino for blocking access to winnings with faulty apps. On Wild Orbs slots, and it's happened on many other games - the game gets faulty and the wheel spins endlessly on an accrued win. Winnings are not available to the player. There needs to be an investigation to see how many players winnings are held within games without players knowing. There is no way to contact 888 Casino. Be prepared to get ripped off",2021-01-17 09:19:25,1
106,r888,Rubbish casino app. There's much better ones out there. Win percentage is horrible. First review I wrote for an app. This is criminal. No wins at all from £120. Bye bye,2022-11-15 20:49:27,1
107,r888,"Stay away! 🚫🚫🚫🚫 They block my account for no reason, other casino ask for the document to verify your identity, but they literally block my access by incident ""😒 with deposit 😑 and after I had to download the app because on the browser is not ""working ""🤨 ( I prefer the browser, I don't like"" the apps. But you know it was my decision to play soo .🤦‍♀️🤷‍♀️ I don't know exactly what they do, but they repeat the games! Yeah is fun to play, but its more fun when you win!no win for me 😌",2022-06-28 17:36:44,1
108,r888,"Do not download - I withdrew money over 10 days ago and they say its cleared but it still hasn't come through, every other online casino pays out from 2-5 days. It shouldn't take over two weeks!! And now my moneys disappeared- cool! Also games are dumb - one game had no change bet option I clicked spin once and apparently the bet was £10 - for one bet! Virgin games or ladbrokes are much better and actually give you you the money they owe.",2019-06-27 19:38:32,1
109,r888,"Bad experience, bad customer services and fake misleading bonuses waiting for reply may change reviews if things change soon! But don't count on it... bad play 888 you need to be made an example of and highly regulated shame on you 888 was expecting a great site and great bonuses but its all bull!",2022-02-08 04:21:57,1
