Date,Review,Rate,Company
2022-12-05,"Lending Club was quick and convenient to work with. Their support personel answered my questions, and the whole process took a week if even that.",5,LendingClub
2022-12-16,This was my first time taking out a personal loan. I was hesitant even with a relatively good credit score above 760. Approval process was less than 10 minutes. Approved instantly. My funds were n my account within 2 days. 3 days after my approval I rcvd another offer without needing to run my credit for additional funds to pay off credit card balances with an interest rate of 5%‼️🎉I’d recommend this to anyone especially if you need to consolidate high interest loans. Better credit will get you better rates. Needless to say my rate is ridiculously low and I’m very happy with the process.,5,LendingClub
2022-12-06,The experience was professional and the set up for auto-pay was so easy!,5,LendingClub
2022-12-08,"The application and validation process was very easy to follow, assertive and fast",5,LendingClub
2022-12-13,Speed and ease of application and the delivery of the $$,5,LendingClub
2022-12-15,My personal experience was great. Lending club review my case in 4-5 business days and right away lend me the money I was asking for.I’ve found this device very practical and helpful making this experience easier and painless.Thank you LendingClub,5,LendingClub
2022-12-16,"I absolutely love the response time this company delivered in. Within one week I was approved and money deposited into my account. Everyone was super nice even when I had difficulty on my end, she was very patient and even helped me solve my problems and the payback rate was reasonable I definitely would recommend them to anyone over those other companies.",5,LendingClub
2022-12-09,Lending club made it to easy for me to apply and receive my loan. Will recommend for others to use.,5,LendingClub
2022-12-01,"Very efficient and customer friendly service and the whole process! Always recommend, very competitive loan terms and interst rate, also great customer service and very knowledgeable (not the case with many other companies) when you call them over the phone, always recommend!",5,LendingClub
2022-12-07,The response time is outstanding. Interest rates and payments are very reasonable. I would recommend absolutely!,5,LendingClub
2022-12-15,Lending Club is such a big help for me. The process was like magical and so easy. The money was instantly transferred to my account without any hassles or questions. I did not expect they would lend me that big amount that i need. You saved me. Thank you so much!!!,5,LendingClub
2022-12-07,This was a great experience. The Lending Club has a very simple and quick loan application process. They provide status updates and give you access to view your application results right from your smart phone. And they delivered the loan exactly as they stated during the application process. I would highly recommend anyone to try the Lending Club to meet their needs.,5,LendingClub
2022-12-21,When I began my application I read that my info may or not need further confirmations. My loan was approved on the initial information I submitted on the application. I was very happy with the interest rate I was given. The set up for autopay was also very simple. This was by far the easiest loan process I have ever been involved in.,5,LendingClub
2022-12-15,"It was very easy to work with lendingclub. I gave them the info they needed and they came back with my approval in about a week, then the money hit my account.",5,LendingClub
